date,country,market,category,commodity,unit,currency,pricetype,price,usdprice,latitude,longitude
2019-06-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1282.9,0.3467,3.8547,31.9
2019-07-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1479.74,0.3999,0.8959,32.0633
2019-08-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1596.65,0.4315,0.0638,31.2882
2019-09-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1646.23,0.4449,2.0442,33.1754
2019-10-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1558.93,0.4213,0.4178,31.4983
2019-11-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1460.58,0.3948,0.7529,32.8731
2019-12-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1307.66,0.3534,3.4945,31.5932
2020-01-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1141.76,0.3086,3.3039,30.4692
2020-02-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1012.2,0.2736,0.7795,34.9233
2020-03-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1043.72,0.2821,-1.4398,34.1332
2020-04-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1183.07,0.3197,1.6975,30.8751
2020-05-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1327.66,0.3588,2.0819,31.9757
2020-06-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1459.82,0.3945,-0.0045,33.0426
2020-07-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1521.18,0.4111,2.127,29.8611
2020-08-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1606.1,0.4341,-0.5157,32.872
2020-09-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1558.12,0.4211,2.8977,30.2188
2020-10-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1422.05,0.3843,1.884,29.7194
2020-11-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1314.4,0.3552,0.257,32.889
2020-12-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1228.14,0.3319,-0.9825,33.3971
2021-01-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1165.21,0.3149,2.316,32.3872
2021-02-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1119.12,0.3025,1.3601,34.1268
2021-03-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1135.29,0.3068,3.096,34.9813
2021-04-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1238.29,0.3347,0.2332,34.1693
2021-05-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1403.93,0.3794,2.3629,31.4476
2021-06-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1596.3,0.4314,0.8498,29.6488
2021-07-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1900.42,0.5136,-1.2584,31.9073
2021-08-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1920.8,0.5191,2.7066,33.8601
2021-09-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1894.54,0.512,0.6201,32.3325
2021-10-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1797.1,0.4857,-0.8547,32.83
2021-11-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1652.23,0.4465,1.9825,33.6282
2021-12-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1560.24,0.4217,2.84,30.724
2022-01-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1405.64,0.3799,-0.1039,32.2568
2022-02-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1196.15,0.3233,0.0324,31.5532
2022-03-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1231.22,0.3328,1.7496,34.5304
2022-04-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1367.7,0.3696,1.396,34.2542
2022-05-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1486.13,0.4017,3.2382,32.0105
2022-06-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1625.35,0.4393,-0.6037,30.2749
2022-07-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1714.94,0.4635,3.2158,30.3312
2022-08-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1855.82,0.5016,0.5456,31.8964
2022-09-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1890.57,0.511,3.6089,32.4342
2022-10-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1757.46,0.475,-0.5199,31.0665
2022-11-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1553.68,0.4199,0.3502,33.3506
2022-12-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1319.4,0.3566,1.2275,31.5014
2023-01-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1191.38,0.322,1.7487,34.951
2023-02-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1115.75,0.3016,2.4664,30.4302
2023-03-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1140.59,0.3083,3.5877,34.3882
2023-04-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1271.88,0.3438,-0.527,33.6738
2023-05-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1421.98,0.3843,0.464,31.7102
2023-06-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1567.82,0.4237,0.4011,33.3256
2023-07-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1707.31,0.4614,1.4005,29.8915
2023-08-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1848.57,0.4996,0.8467,32.027
2023-09-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1908.91,0.5159,0.5807,33.2428
2023-10-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1824.63,0.4931,3.479,30.1532
2023-11-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1604.35,0.4336,1.7059,31.3891
2023-12-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1371.63,0.3707,2.8062,32.3379
2024-01-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1195.72,0.3232,4.1765,33.2039
2024-02-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1136.67,0.3072,0.7683,31.3527
2024-03-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1204.02,0.3254,1.8509,34.1802
2024-04-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1344.57,0.3634,1.8193,32.1777
2024-05-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1488.02,0.4022,0.8655,34.2005
2024-06-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1745.36,0.4717,2.448,34.422
2024-07-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1930.32,0.5217,0.4529,33.4142
2024-08-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,2024.8,0.5472,-1.1685,33.8735
2024-09-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1924.37,0.5201,-1.3693,34.7181
2024-10-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1913.76,0.5172,3.6601,33.8561
2024-11-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1740.27,0.4703,3.2502,34.8596
2024-12-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1539.1,0.416,-0.2046,31.7036
2025-01-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1386.85,0.3748,-0.6053,34.6211
2025-02-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1375.64,0.3718,3.4931,32.2121
2025-03-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1357.53,0.3669,3.9623,31.8796
2025-04-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1512.77,0.4089,-0.2077,33.9242
2025-05-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1632.06,0.4411,0.1829,29.7304
2025-06-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1801.39,0.4869,-0.531,34.0202
2025-07-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1986.1,0.5368,3.879,34.8478
2025-08-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,2150.01,0.5811,1.9178,31.0441
2025-09-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,2115.2,0.5717,2.4991,34.8767
2025-10-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1999.15,0.5403,-1.165,34.9913
2025-11-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1791.28,0.4841,2.6361,29.6037
2025-12-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1661.65,0.4491,0.5682,31.6592
2026-01-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1563.45,0.4226,0.0666,32.0552
2026-02-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1358.11,0.3671,1.1587,32.7177
2026-03-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1447.17,0.3911,2.3597,30.9067
2026-04-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1564.34,0.4228,3.2463,34.3105
2026-05-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1700.15,0.4595,3.9704,33.0226
2026-06-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1902.94,0.5143,1.0536,33.8516
2026-07-01,Uganda,Lira,cereals and tubers,Sorghum,KG,UGX,Retail,1962.16,0.5303,3.0388,31.8451
2018-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,813.54,0.2199,0.1618,31.5821
2018-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,816.68,0.2207,2.4986,30.9493
2018-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,842.73,0.2278,0.6626,32.612
2018-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,804.54,0.2174,1.4733,33.5409
2018-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,798.22,0.2157,2.7931,31.7116
2018-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,915.93,0.2475,-0.1393,32.1781
2018-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,929.95,0.2513,2.4129,34.5248
2018-08-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,961.11,0.2598,3.3181,31.2801
2018-09-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,987.99,0.267,3.2202,33.505
2018-10-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,856.9,0.2316,3.1448,31.0923
2018-11-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,865.96,0.234,3.8409,31.9229
2018-12-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,787.06,0.2127,0.2299,34.1152
2019-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,672.26,0.1817,3.2405,31.7424
2019-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,686.16,0.1854,1.4502,31.6325
2019-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,646.3,0.1747,-0.8966,30.4264
2019-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,735.93,0.1989,2.7966,31.6612
2019-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,740.96,0.2003,1.9108,34.7847
2019-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,839.29,0.2268,2.1806,33.6167
2019-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,879.85,0.2378,2.4344,32.2806
2019-08-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,902.19,0.2438,1.1305,31.7328
2019-09-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,901.16,0.2436,0.5247,31.9141
2019-10-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,918.65,0.2483,1.3493,30.1829
2019-11-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,848.22,0.2292,0.6443,33.4174
2019-12-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,764.86,0.2067,-1.4547,30.0554
2020-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,743.64,0.201,-0.4256,32.271
2020-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,727.28,0.1966,3.8206,33.1401
2020-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,741.66,0.2004,0.6702,33.8847
2020-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,804.1,0.2173,3.7723,32.4567
2020-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,977.03,0.2641,-0.1225,34.494
2020-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1135.3,0.3068,3.4192,31.3317
2020-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1252.45,0.3385,-0.2333,31.6764
2020-08-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1496.22,0.4044,4.0227,31.9717
2020-09-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1725.2,0.4663,-0.245,31.7774
2020-10-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1561.1,0.4219,3.3939,29.726
2020-11-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1338.02,0.3616,0.0574,32.171
2020-12-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1162.39,0.3142,0.7804,32.5526
2021-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1065.98,0.2881,3.8596,31.3939
2021-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,903.95,0.2443,3.6398,31.1673
2021-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,951.29,0.2571,3.9581,34.1765
2021-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1078.1,0.2914,2.6161,32.1978
2021-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1066.18,0.2882,4.0545,30.9561
2021-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1239.68,0.335,1.3855,30.5551
2021-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1354.05,0.366,3.0168,32.6713
2021-08-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1426.46,0.3855,0.5855,34.5343
2021-09-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1409.71,0.381,3.078,31.0741
2021-10-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1426.73,0.3856,3.6848,29.8748
2021-11-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1311.18,0.3544,2.9478,33.6166
2021-12-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1258.78,0.3402,2.7145,34.7143
2022-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1240.75,0.3353,2.0585,34.1776
2022-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1252.76,0.3386,-0.9183,31.5818
2022-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1185.07,0.3203,2.8019,32.5353
2022-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1247.35,0.3371,3.2744,31.0317
2022-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1568.62,0.424,1.6755,30.8275
2022-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1588.51,0.4293,1.6268,34.0136
2022-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1934.49,0.5228,-1.0388,32.2314
2022-08-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1894.76,0.5121,1.7562,31.3219
2022-09-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2002.9,0.5413,-0.6128,31.3651
2022-10-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1979.68,0.535,2.7065,34.113
2022-11-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1659.32,0.4485,3.0146,33.4909
2022-12-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1444.38,0.3904,3.6325,33.7986
2023-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1343.1,0.363,0.2891,34.6561
2023-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1352.16,0.3654,1.5709,34.5448
2023-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1351.51,0.3653,-0.8511,33.6907
2023-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1338.37,0.3617,-1.2208,30.8044
2023-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1513.25,0.409,1.4643,30.0677
2023-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1724.08,0.466,0.3471,31.3337
2023-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1922.29,0.5195,2.2736,33.5686
2023-08-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2076.99,0.5613,0.9368,31.3162
2023-09-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2273.28,0.6144,3.9371,31.886
2023-10-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1958.46,0.5293,-1.4182,31.3589
2023-11-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1805.34,0.4879,0.5526,34.5732
2023-12-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1692.0,0.4573,3.0353,30.6892
2024-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1585.81,0.4286,1.0408,34.7027
2024-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1381.41,0.3734,2.1197,29.6526
2024-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1318.57,0.3564,-1.1185,34.0261
2024-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1516.37,0.4098,0.3744,32.8937
2024-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1544.06,0.4173,0.84,29.6232
2024-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1686.29,0.4558,2.7116,30.8703
2024-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2096.62,0.5667,-1.4136,34.5032
2024-08-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2374.82,0.6418,-1.486,32.0722
2024-09-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2249.62,0.608,3.2987,32.5199
2024-10-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2336.11,0.6314,-0.3457,30.0161
2024-11-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1993.05,0.5387,2.0379,34.0946
2024-12-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1920.77,0.5191,2.0969,32.5072
2025-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1764.74,0.477,3.0672,34.3651
2025-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1545.95,0.4178,0.8,33.4714
2025-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1652.18,0.4465,-0.5074,33.0374
2025-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1933.55,0.5226,1.0686,30.5727
2025-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2343.08,0.6333,2.4783,32.4744
2025-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2705.16,0.7311,1.6741,30.1407
2025-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2793.81,0.7551,0.6224,34.3705
2025-08-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2918.4,0.7888,1.9113,34.3238
2025-09-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2851.11,0.7706,3.5371,30.3369
2025-10-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2896.59,0.7829,-0.9601,32.629
2025-11-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2498.53,0.6753,2.2446,32.9808
2025-12-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2179.64,0.5891,3.8073,32.1463
2026-01-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,1943.85,0.5254,4.1299,31.8849
2026-02-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2048.8,0.5537,-1.3007,30.5628
2026-03-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2022.52,0.5466,1.2514,34.7563
2026-04-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2063.29,0.5576,2.0109,33.4879
2026-05-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2521.92,0.6816,1.5203,32.7228
2026-06-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,2913.52,0.7874,3.4206,31.4163
2026-07-01,Uganda,Lira,cereals and tubers,Sweet Potato,KG,UGX,Retail,3495.45,0.9447,2.1247,31.2968
2018-01-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4420.55,1.1947,4.0072,30.6515
2018-02-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,3900.31,1.0541,2.0265,30.0178
2018-03-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,3880.11,1.0487,-1.1351,30.2656
2018-04-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4050.48,1.0947,3.2268,31.4466
2018-05-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4417.64,1.194,1.9214,31.2316
2018-06-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5099.74,1.3783,0.702,31.4462
2018-07-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5635.64,1.5231,-1.4366,34.3858
2018-08-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,6317.86,1.7075,3.4162,29.631
2018-09-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,6356.52,1.718,1.7667,30.1085
2018-10-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,6232.09,1.6843,2.9244,30.3846
2018-11-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5861.18,1.5841,-0.7807,32.0553
2018-12-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5277.72,1.4264,-0.6439,34.8262
2019-01-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4947.67,1.3372,-0.0227,33.7926
2019-02-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4681.12,1.2652,3.7303,34.6381
2019-03-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4778.69,1.2915,2.1419,31.4493
2019-04-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4934.72,1.3337,-0.8018,30.5115
2019-05-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5188.98,1.4024,0.1169,32.925
2019-06-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5751.98,1.5546,1.2989,32.5909
2019-07-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,6555.15,1.7717,2.5331,30.1437
2019-08-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,7171.49,1.9382,2.1556,32.4883
2019-09-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,7048.02,1.9049,0.4038,29.8798
2019-10-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,6412.32,1.7331,0.9024,32.0044
2019-11-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5712.41,1.5439,2.704,30.785
2019-12-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5147.56,1.3912,-0.7461,30.6479
2020-01-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4413.53,1.1928,-0.7824,31.113
2020-02-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4194.8,1.1337,2.7084,34.6191
2020-03-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4200.28,1.1352,0.2817,33.0148
2020-04-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4490.56,1.2137,2.4735,31.4817
2020-05-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,4994.65,1.3499,-0.9646,33.7635
2020-06-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5531.31,1.4949,1.9167,34.232
2020-07-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,6751.48,1.8247,0.8566,30.7265
2020-08-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,7322.17,1.979,1.7285,31.7893
2020-09-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,7039.91,1.9027,-0.2744,31.9883
2020-10-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,6154.67,1.6634,-0.7882,31.7524
2020-11-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5819.81,1.5729,0.4317,33.3238
2020-12-01,Uganda,Lira,cereals and tubers,Groundnuts,KG,UGX,Retail,5388.6,1.4564,3.5022,29.8415
